repo,commit_sha_full,commit_sha,commit_message,commit_type,language,author,committed_at,commit_hour,day_of_week,is_weekend,is_night_commit,lines_added,lines_deleted,files_changed,test_files_changed,num_methods,avg_complexity,is_buggy,label_source,language_group,time_period,confidence,linked_issue,churn_ratio,test_ratio,complexity_per_file,prior_bugs_author
swc-project/swc,bceda220fa287af26f7b80eed6ebd12b5f3c03bd,bceda220fa,JsDoc parser (#923),docs,JavaScript,강동윤,2020-08-14 18:20:25+09:00,18,4,0,0,48638,1,481,9,467,1.25,0,clean,TypeScript,2018-2020,1.0,,24319.0,0.02,0.0,0
swc-project/swc,655fc12fcbfbdc8b981d70514ae90a7e0c2ca853,655fc12fcb,Make spack respect swcrc (#964),other,Rust,강동윤,2020-08-14 21:02:39+09:00,21,4,0,0,149,57,15,0,8,7.62,0,clean,TypeScript,2018-2020,1.0,,2.57,0.0,0.48,0
swc-project/swc,8f0713a303ffd28bbdf2bdc220a3e7ed0d046f79,8f0713a303,Drop fxhash (#970),other,Rust,강동윤,2020-08-15 01:47:28+09:00,1,5,1,1,44,46,14,0,10,7.0,0,clean,TypeScript,2018-2020,1.0,,0.94,0.0,0.47,0
swc-project/swc,d816d429f5f789ed4a32f9fd5091f097b244b6c4,d816d429f5,jsdoc,docs,Unknown,강동윤,2020-08-15 01:47:38+09:00,1,5,1,1,3,0,1,0,0,0.0,0,clean,TypeScript,2018-2020,1.0,,3.0,0.0,0.0,0
swc-project/swc,826b4f868e6b9f0126a656c1351c2674a70cae06,826b4f868e,"Fix import of common js modules (#969)  spack:  - Analyze require correctly  - Properly merge common js modules   - Detect circular reference correctly",bugfix,JavaScript,강동윤,2020-08-15 17:19:17+09:00,17,5,1,0,864,441,31,2,49,5.49,0,clean,TypeScript,2018-2020,1.0,,1.95,0.06,0.17,0
swc-project/swc,73878728aa919234f8219c912fe34981c993be13,73878728aa,spack: allow using jsx (#971),other,Rust,강동윤,2020-08-15 18:23:14+09:00,18,5,1,0,21,3,2,0,2,2.0,0,clean,TypeScript,2018-2020,1.0,,5.25,0.0,0.67,0
swc-project/swc,28398280f78c6b8e07788b9746fc89f439888fc3,28398280f7,"Improve spack (#972)  swd_bundler:  - Handle reexports  spack:  - Do not transform files from node_modules",other,JavaScript,강동윤,2020-08-17 15:04:08+09:00,15,0,0,0,765,164,53,0,27,5.41,0,clean,TypeScript,2018-2020,1.0,,4.64,0.0,0.1,0
swc-project/swc,7a13aabeb735f210c8bfd220eea92d6ebad05ca5,7a13aabeb7,remove codegen::Handlers (#974),other,Rust,Bartek Iwańczuk,2020-08-17 21:09:12+09:00,21,0,0,0,0,87,14,5,13,6.54,0,clean,TypeScript,2018-2020,1.0,,0.0,0.33,0.44,0
swc-project/swc,3262052e3308a5757ca3443b40b155de42b23223,3262052e33,"Improve performance and reduce binary size (#973)  spack:  - Optimize resolver  swc_bunder:  - Parallize merging of reexports  - Remove useless `clone`s  swc_ecma_utils:  - Migrate DropSpan to",other,Rust,강동윤,2020-08-19 01:29:49+09:00,1,2,0,1,1549,999,127,6,156,2.88,0,clean,TypeScript,2018-2020,1.0,,1.55,0.05,0.02,0
swc-project/swc,993b77b325841b36c261036bd3b36ee781c4e1ad,993b77b325,"Improve error messages (#980)  swc_ecma_parser:  - Improve error messages",other,Rust,강동윤,2020-08-21 14:57:16+09:00,14,4,0,0,703,445,294,0,30,17.03,0,clean,TypeScript,2018-2020,1.0,,1.58,0.0,0.06,0
swc-project/swc,53338fc0c32d7637f1da0fdffd99c95830f6479d,53338fc0c3,"Resolver for types (#979)  swc_ecma_transforms:  - Add ts_resolver",feature,Rust,강동윤,2020-08-21 16:25:09+09:00,16,4,0,0,1828,1145,7,1,96,3.26,0,clean,TypeScript,2018-2020,1.0,,1.6,0.12,0.41,0
swc-project/swc,e6191447feb64646607a4b74687a003901204d38,e6191447fe,"Typescript 4.0 (#982)  swc_ecma_parser:  - Add support for optional tuple element (#978)",feature,Rust,강동윤,2020-08-21 19:31:46+09:00,19,4,0,0,451,108,93,0,2,5.0,0,clean,TypeScript,2018-2020,1.0,,4.14,0.0,0.05,0
swc-project/swc,c475ab7f920b9791c8cb05d99557401b086833e0,c475ab7f92,Bump versions,other,Unknown,강동윤,2020-08-21 20:06:37+09:00,20,4,0,0,19,19,9,0,0,0.0,0,clean,TypeScript,2018-2020,1.0,,0.95,0.0,0.0,0
swc-project/swc,c6a10251c9ce8e3921d1c2748aebb215ba00f86a,c6a10251c9,Chores (#986),other,TypeScript,강동윤,2020-08-23 02:41:39+09:00,2,6,1,1,15,7,3,0,1,6.0,0,clean,TypeScript,2018-2020,1.0,,1.88,0.0,1.5,0
swc-project/swc,500029696704a7519eba7a37a4ab9b47c6f7af94,5000296967,Fix noop issues (#990),bugfix,Rust,강동윤,2020-08-23 11:41:19+09:00,11,6,1,0,6,4,2,0,0,0.0,0,clean,TypeScript,2018-2020,1.0,,1.2,0.0,0.0,0
swc-project/swc,db4ce503736f9ad1f9c26cd4c5cd0605bd71cd0e,db4ce50373,"Bugfixes (#989)  swc_ecmascript:  - Make react / const modules configurable",bugfix,Unknown,강동윤,2020-08-23 12:29:01+09:00,12,6,1,0,4,0,2,0,0,0.0,0,clean,TypeScript,2018-2020,1.0,,4.0,0.0,0.0,0
swc-project/swc,decac0c052fc3d04056f9495a464cff186ccbc73,decac0c052,"Improve performance of spack (#981)  swc_bundler:  - Invoke `LocalMark` less time  - Use better strategy for parallel computing",other,Rust,강동윤,2020-08-23 17:27:56+09:00,17,6,1,0,841,672,19,0,51,5.63,0,clean,TypeScript,2018-2020,1.0,,1.25,0.0,0.28,0
swc-project/swc,e3faea25b66e78569b755fc235420f7467bdafd4,e3faea25b6,"Improve performance of swc (#992)  swc_ecma_parser:  - Make macros uses match instead of `PartialEq`  swc_ecma_codegen:  - Move panic condition",other,Rust,강동윤,2020-08-24 10:42:12+09:00,10,0,0,0,261,308,8,0,77,3.73,0,clean,TypeScript,2018-2020,1.0,,0.84,0.0,0.41,0
swc-project/swc,598705882ac321e5b583169fbb003130af26b69e,598705882a,Bump version,other,Unknown,강동윤,2020-08-24 11:19:10+09:00,11,0,0,0,1,1,1,0,0,0.0,0,clean,TypeScript,2018-2020,1.0,,0.5,0.0,0.0,0
swc-project/swc,0a83809b2ac6aaa4e98a6115c4bd3d4e8cbc78ea,0a83809b2a,Improve type resolver (#994),other,Rust,강동윤,2020-08-24 18:48:54+09:00,18,0,0,0,150,35,5,1,18,3.39,0,clean,TypeScript,2018-2020,1.0,,4.17,0.17,0.57,0
swc-project/swc,6c721112abfd47a33d85b46400107a272a9829f6,6c721112ab,Bump version,other,Unknown,강동윤,2020-08-24 22:50:00+09:00,22,0,0,1,1,1,1,0,0,0.0,0,clean,TypeScript,2018-2020,1.0,,0.5,0.0,0.0,0
swc-project/swc,511dc54961e957263531639da60cd922496414be,511dc54961,"Fix codegen of VisitMut for Option (#996)  swc_visit:  - Fix codegen of VisitMut for Option",bugfix,Rust,강동윤,2020-08-25 16:29:11+09:00,16,1,0,0,65,70,14,0,3,17.33,0,clean,TypeScript,2018-2020,1.0,,0.92,0.0,1.16,0
swc-project/swc,b25ccc006c5ecea1c33422f875c87b96c53ad5db,b25ccc006c,Improve performance (#993),other,Rust,강동윤,2020-08-26 20:50:18+09:00,20,2,0,0,2195,794,33,0,189,2.84,0,clean,TypeScript,2018-2020,1.0,,2.76,0.0,0.08,0
swc-project/swc,d641c0216b053275dfcfcbed7a8e0b2d20f79f93,d641c0216b,Bump version,other,Unknown,강동윤,2020-08-26 20:58:44+09:00,20,2,0,0,1,1,1,0,0,0.0,0,clean,TypeScript,2018-2020,1.0,,0.5,0.0,0.0,0
swc-project/swc,99981f70c7ab6e0a2c28a9e4eda75951c2836906,99981f70c7,Add customizable api (#1006),feature,Rust,강동윤,2020-08-27 20:35:28+09:00,20,3,0,0,42,7,4,0,8,3.38,0,clean,TypeScript,2018-2020,1.0,,5.25,0.0,0.68,0
swc-project/swc,9f2120ed4b480addcf5be60c0c49f18068bd563a,9f2120ed4b,Improve performance of parser (#1004),other,Rust,강동윤,2020-08-27 21:33:34+09:00,21,3,0,0,303,157,9,0,11,5.82,0,clean,TypeScript,2018-2020,1.0,,1.92,0.0,0.58,0
swc-project/swc,274b112ef4cf34ac92da8c813b1a602ea6a0a8e3,274b112ef4,Bump version,other,Unknown,강동윤,2020-08-29 20:00:34+09:00,20,5,1,0,2,2,2,0,0,0.0,0,clean,TypeScript,2018-2020,1.0,,0.67,0.0,0.0,0
swc-project/swc,8ab466aafb43363c1b0eb5d437a0aa6ef037e6d9,8ab466aafb,Add dependency analyzer (#1010),feature,Rust,Bartek Iwańczuk,2020-08-29 20:07:34+09:00,20,5,1,0,371,0,3,0,11,2.0,0,clean,TypeScript,2018-2020,1.0,,371.0,0.0,0.5,0
swc-project/swc,b443a1e37270c118e39ad0973111635e8389d1f2,b443a1e372,Test Reflect.metadata existed before use it (#1011)  Co-authored-by: 강동윤 <kdy1997.dev@gmail.com>,test,Rust,LongYinan,2020-08-30 13:30:50+09:00,13,6,1,0,96,60,3,0,1,1.0,0,clean,TypeScript,2018-2020,1.0,,1.57,0.0,0.25,0
swc-project/swc,8e237288d79cc70d2363952f53ac8d4d22ad52d3,8e237288d7,Migrate to napi (#1009),other,Rust,강동윤,2020-08-30 15:29:42+09:00,15,6,1,0,1332,1516,68,2,145,3.58,0,clean,TypeScript,2018-2020,1.0,,0.88,0.03,0.05,0
swc-project/swc,c1676c9d99167c561ad0a3597cc0398450556bf4,c1676c9d99,v1.2.22-alpha.2 (#1014)  - Fix prepublish script,bugfix,Unknown,강동윤,2020-08-30 16:50:27+09:00,16,6,1,0,5,5,1,0,0,0.0,0,clean,TypeScript,2018-2020,1.0,,0.83,0.0,0.0,0
swc-project/swc,a60b0a9cd42a54b9e0add943b5ea533ca7a62ae1,a60b0a9cd4,v1.2.22,other,Unknown,강동윤,2020-08-30 18:02:48+09:00,18,6,1,0,4,4,1,0,0,0.0,0,clean,TypeScript,2018-2020,1.0,,0.8,0.0,0.0,0
swc-project/swc,578d64a398d1f41a99e1332933db6f7d5e928df2,578d64a398,"Support jsx pragma (#1015)  swc_ecma_transforms  - Support jsx pragma (#107, #838)",other,Rust,강동윤,2020-08-30 20:32:45+09:00,20,6,1,0,104,29,11,2,9,4.11,0,clean,TypeScript,2018-2020,1.0,,3.47,0.17,0.34,0
swc-project/swc,a2960810ac0be9648162fea89edddd18e3df929f,a2960810ac,Add BigInt literal type (#1020),feature,Rust,강동윤,2020-09-03 10:50:13+09:00,10,3,0,0,52,38,15,0,5,13.4,0,clean,TypeScript,2018-2020,1.0,,1.33,0.0,0.84,0
swc-project/swc,8a01e2b7b6ffaa35e11a74549db3dc1f46ad0bab,8a01e2b7b6,"Fix spack (#1016)  swc_ecma_transforms:  - Add tests for #898   - dce preserves `export * from 'foo';`  swc_bundler:  - Fix some concurrency bugs  - Run dce only once  - Handle `export * from '",bugfix,JavaScript,강동윤,2020-09-03 22:45:42+09:00,22,3,0,1,2301,932,147,3,124,4.01,0,clean,TypeScript,2018-2020,1.0,,2.47,0.02,0.03,0
swc-project/swc,9a073f10a58270d66b6fd745ca29f3400ea70797,9a073f10a5,fix: expose dep_graph crate (#1023),bugfix,Rust,Bartek Iwańczuk,2020-09-03 22:46:41+09:00,22,3,0,1,2,0,1,0,0,0.0,0,clean,TypeScript,2018-2020,1.0,,2.0,0.0,0.0,0
swc-project/swc,1fd9bd63f9986969de1d8e4fa999246059456e49,1fd9bd63f9,Bump version,other,Unknown,강동윤,2020-09-03 22:51:04+09:00,22,3,0,1,14,14,1,0,0,0.0,0,clean,TypeScript,2018-2020,1.0,,0.93,0.0,0.0,0
swc-project/swc,c4cc4334348a633ced02976c8ac584448253e63c,c4cc433434,fix(dep_graph): top level dynamic import (#1024),bugfix,Rust,Bartek Iwańczuk,2020-09-03 23:28:25+09:00,23,3,0,1,23,11,3,0,4,2.75,0,clean,TypeScript,2018-2020,1.0,,1.92,0.0,0.69,0
swc-project/swc,613463329590c6902fb0c67552a90cdb4ac669bb,6134633295,Spack should not print (#1026),other,Rust,강동윤,2020-09-04 00:50:27+09:00,0,4,0,1,19,29,3,0,2,26.0,0,clean,TypeScript,2018-2020,1.0,,0.63,0.0,6.5,0
swc-project/swc,fcc9ae7fae94c68c235954cc3a1bb4c58ad3c61d,fcc9ae7fae,Upgrade to napi@0.5 (#1025),other,Rust,LongYinan,2020-09-04 09:10:48+09:00,9,4,0,0,6,467,5,0,43,2.91,0,clean,TypeScript,2018-2020,1.0,,0.01,0.0,0.49,0
swc-project/swc,3d63798c9ef8e263345095a01fe022496911cdf5,3d63798c9e,Handle dynamic imports in non-es6 modules (#1028),other,Rust,강동윤,2020-09-04 16:18:57+09:00,16,4,0,0,335,8,7,0,10,2.9,0,clean,TypeScript,2018-2020,1.0,,37.22,0.0,0.36,0
swc-project/swc,108b22c0d6d719916e4b1435b8942c465d992ac2,108b22c0d6,"Fix block scoping (#1029)  swc_ecma_transforms  - block_scoping: Handle this (#1021)  - block_scoping: Handle variable mutation in for loops (#1022)",bugfix,Rust,강동윤,2020-09-04 16:46:59+09:00,16,4,0,0,368,26,2,0,13,3.77,0,clean,TypeScript,2018-2020,1.0,,13.63,0.0,1.26,0
swc-project/swc,6524802ae526bf2437c7025d0ed2e79a92ad66eb,6524802ae5,fixer: Handle binary expression in callee of new (#1030),bugfix,Rust,강동윤,2020-09-04 17:31:02+09:00,17,4,0,0,4,2,2,0,1,2.0,0,clean,TypeScript,2018-2020,1.0,,1.33,0.0,0.67,0
swc-project/swc,468abb9832929be957c59f84ec9603826fb9a813,468abb9832,"Fix spack, second step (#1031)  swc_bundler:  - Support almost all kind of imports / exports (except computed key access to an es module)  - Parallelize processing of exports",bugfix,JavaScript,강동윤,2020-09-04 22:40:03+09:00,22,4,0,1,404,209,56,1,14,9.64,0,clean,TypeScript,2018-2020,1.0,,1.92,0.02,0.17,0
swc-project/swc,c0cb9e44013b794993008892dfa11da5a92f104f,c0cb9e4401,Upgrade to napi-rs@0.3 cli (#1033),other,JavaScript,LongYinan,2020-09-05 17:48:22+09:00,17,5,1,0,146,176,16,0,2,1.0,0,clean,TypeScript,2018-2020,1.0,,0.82,0.0,0.06,0
swc-project/swc,eb2162cbd2ab2ff84a4f21828d00dab5a29f38fe,eb2162cbd2,"Fix stack overflow (#1032)  swc_ecma_codegen:  - Fix codegen of large binary expressions.  swc_ecma_parser:  - Fix stack overflow while parsing large binary expressions.  swc_ecma_transforms:  ",bugfix,Rust,강동윤,2020-09-06 15:09:02+09:00,15,6,1,0,4007,5515,27,3,236,3.11,0,clean,TypeScript,2018-2020,1.0,,0.73,0.11,0.11,0
swc-project/swc,57112fc42bdcb254001593988702b42c9b3231ff,57112fc42b,"Improve transforms (#1035)  swc_ecma_transforms:  - Fix `this` in optional chaining expression. (https://github.com/Brooooooklyn/swc-node/issues/62)  - Optimize typescript stripper  - Optimize fixe",bugfix,Rust,강동윤,2020-09-06 19:47:15+09:00,19,6,1,0,306,241,8,0,14,7.0,0,clean,TypeScript,2018-2020,1.0,,1.26,0.0,0.78,0
swc-project/swc,791ba2f5d8d50d1be238fea1aa11faf41c7173ef,791ba2f5d8,Fix macos 10.13 compatible problem (#1040),bugfix,Unknown,LongYinan,2020-09-07 12:45:11+09:00,12,0,0,0,8,0,1,0,0,0.0,0,clean,TypeScript,2018-2020,1.0,,8.0,0.0,0.0,0
swc-project/swc,98f6e1dd57861c83a52290397f321cca31d87d51,98f6e1dd57,Remove wrong assertion (#1041),other,Rust,강동윤,2020-09-07 19:25:11+09:00,19,0,0,0,0,7,1,0,1,5.0,0,clean,TypeScript,2018-2020,1.0,,0.0,0.0,2.5,0
swc-project/swc,350973553a6e3a73b2be94ffb8a11fa544a4c5ca,350973553a,"Fix spack, third step (#1034)  swc_bundler:  - Add support for common js modules",bugfix,JavaScript,강동윤,2020-09-07 20:36:17+09:00,20,0,0,0,395,39,32,1,19,6.0,0,clean,TypeScript,2018-2020,1.0,,9.88,0.03,0.18,0
swc-project/swc,4845e9f7fd890a461fce70c32cbadc513df9977a,4845e9f7fd,Fix artifacts scripts (#1044),bugfix,Unknown,LongYinan,2020-09-07 21:58:36+09:00,21,0,0,0,1,1,1,0,0,0.0,0,clean,TypeScript,2018-2020,1.0,,0.5,0.0,0.0,0
swc-project/swc,3bae92788e986f16565ac688c558efeee7eef2bb,3bae92788e,Fix missing GITHUB_TOKEN in publish stage (#1046),bugfix,Unknown,LongYinan,2020-09-08 01:14:05+09:00,1,1,0,1,6,3,1,0,0,0.0,0,clean,TypeScript,2018-2020,1.0,,1.5,0.0,0.0,0
swc-project/swc,68012dada64ae7e277e3d7ac6e50fde71d1b06ae,68012dada6,v1.2.23,other,Unknown,강동윤,2020-09-08 02:00:28+09:00,2,1,0,1,2,1,2,0,0,0.0,0,clean,TypeScript,2018-2020,1.0,,1.0,0.0,0.0,0
swc-project/swc,9e280883456a1dd1255574a2811309270e7bb60b,9e28088345,v1.2.24,other,Unknown,강동윤,2020-09-08 15:19:16+09:00,15,1,0,0,1,1,1,0,0,0.0,0,clean,TypeScript,2018-2020,1.0,,0.5,0.0,0.0,0
swc-project/swc,82ae71faa142b662ac7f65eecc6f945a0c44a2e9,82ae71faa1,Fix ts_resolver (#1049),bugfix,Rust,강동윤,2020-09-08 20:45:58+09:00,20,1,0,0,24,8,5,1,3,5.33,0,clean,TypeScript,2018-2020,1.0,,2.67,0.17,0.89,0
swc-project/swc,9be8bf671d27033df7d535840dfe2b54a12792b2,9be8bf671d,fixer: Handle conditional expression in callee (#1051),bugfix,Rust,강동윤,2020-09-09 12:26:10+09:00,12,2,0,0,15,1,2,0,1,3.0,0,clean,TypeScript,2018-2020,1.0,,7.5,0.0,1.0,0
swc-project/swc,3a26d3d34dcbcaee30dc700a385dd18b7427e3d2,3a26d3d34d,Do not rename keywords in meta properties (#1053),refactor,Rust,강동윤,2020-09-09 15:16:44+09:00,15,2,0,0,70,45,7,0,19,2.0,0,clean,TypeScript,2018-2020,1.0,,1.52,0.0,0.25,0
swc-project/swc,e2546e0100683b13c51345bea80affbe6941476a,e2546e0100,resolver: Handle constructor properly (#1054),other,Rust,강동윤,2020-09-10 10:48:26+09:00,10,3,0,0,14,4,2,0,1,1.0,0,clean,TypeScript,2018-2020,1.0,,2.8,0.0,0.33,0
swc-project/swc,aec155b58fdc61928f0a4e25c3405932d751a3f9,aec155b58f,resolver: Fix handling of constructor parameters (#1056),bugfix,Rust,강동윤,2020-09-10 22:56:35+09:00,22,3,0,1,10,1,2,0,2,1.0,0,clean,TypeScript,2018-2020,1.0,,5.0,0.0,0.33,0
swc-project/swc,dc4c92c9da148c4a8a4617ad7e3bafedbbd5af97,dc4c92c9da,"common_js: Change order of exports (#1057)  swc_ecma_transforms:  - Update order of imports and exports (#1043)",other,Rust,강동윤,2020-09-11 10:21:07+09:00,10,4,0,0,121,74,3,0,1,45.0,0,clean,TypeScript,2018-2020,1.0,,1.61,0.0,11.25,0
swc-project/swc,09e3f96a3e6e524360d6bff1b4520d5163780f88,09e3f96a3e,jsdoc: Fix parser (#1059),bugfix,Rust,강동윤,2020-09-11 12:52:57+09:00,12,4,0,0,5145,1912,214,2,6,14.17,0,clean,TypeScript,2018-2020,1.0,,2.69,0.01,0.07,0
swc-project/swc,2fff66d985b53412322ed37f8549d0668336fc52,2fff66d985,codegen: Don't emit newline after a block comment (#1062),feature,JavaScript,강동윤,2020-09-11 15:09:35+09:00,15,4,0,0,74,147,51,1,23,2.7,0,clean,TypeScript,2018-2020,1.0,,0.5,0.02,0.05,0
swc-project/swc,9bf0be13099bc33ca0bc6d1bd7679b68fd79af02,9bf0be1309,Bump version,other,Unknown,강동윤,2020-09-11 15:10:35+09:00,15,4,0,0,1,1,1,0,0,0.0,0,clean,TypeScript,2018-2020,1.0,,0.5,0.0,0.0,0
swc-project/swc,1dd06d525dd3c8341003642b756bff4094263726,1dd06d525d,Ignore /*.node,other,Unknown,강동윤,2020-09-11 16:07:48+09:00,16,4,0,0,3,2,2,0,0,0.0,0,clean,TypeScript,2018-2020,1.0,,1.0,0.0,0.0,0
swc-project/swc,5c76aea82bd93ddaee63bef77ff667d14019a5a3,5c76aea82b,"Fix resolver (#1064)  swc_ecma_transforms:  - resolver: properly handle let and const  - resolver: handle catch parameters  - resolver: handle parameter properties  swc_ecma_visit:  - reduced co",bugfix,Rust,강동윤,2020-09-11 23:33:36+09:00,23,4,0,1,293,45,6,1,31,3.48,0,clean,TypeScript,2018-2020,1.0,,6.37,0.14,0.5,0
swc-project/swc,0972db98a1d4f592e1030e20d71996a65e8d4dd1,0972db98a1,parser: Parse member expression is object patterns (#1068),other,Rust,강동윤,2020-09-12 18:39:25+09:00,18,5,1,0,115,4,7,1,2,19.0,0,clean,TypeScript,2018-2020,1.0,,23.0,0.12,2.38,0
swc-project/swc,f029115914969d3949f77322519d3030fdbe17d9,f029115914,resolver: No additional scope for function child (#1070),feature,Rust,강동윤,2020-09-12 19:23:06+09:00,19,5,1,0,78,2,3,1,1,2.0,0,clean,TypeScript,2018-2020,1.0,,26.0,0.25,0.5,0
swc-project/swc,8a0172912e963d0fa274af0ea262d27feff68ad8,8a0172912e,cjs: Fix import order (#1069),bugfix,Rust,강동윤,2020-09-12 21:52:37+09:00,21,5,1,0,64,4,4,0,1,45.0,0,clean,TypeScript,2018-2020,1.0,,12.8,0.0,9.0,0
swc-project/swc,31d4a0ee73b7fa196c581748d62d091ed9ab0b46,31d4a0ee73,Bump swc_ecmascript,other,Unknown,강동윤,2020-09-12 22:00:06+09:00,22,5,1,1,4,4,1,0,0,0.0,0,clean,TypeScript,2018-2020,1.0,,0.8,0.0,0.0,0
swc-project/swc,4d5a0dacec80b2e0fdba1781ffef80aeaaa9cc49,4d5a0dacec,resolver: Correctly set in_type (#1071),other,Rust,강동윤,2020-09-12 23:56:10+09:00,23,5,1,1,28,3,4,1,2,1.5,0,clean,TypeScript,2018-2020,1.0,,7.0,0.2,0.3,0
swc-project/swc,2b12594cf2de1a84b8c1cca59b145646a2390e7c,2b12594cf2,Add musl support (#1072),feature,Unknown,강동윤,2020-09-13 18:27:26+09:00,18,6,1,0,80,4,3,0,0,0.0,0,clean,TypeScript,2018-2020,1.0,,16.0,0.0,0.0,0
swc-project/swc,ab4eb20d489205736648b8cffc7be367d2c5100e,ab4eb20d48,v1.2.28,other,Unknown,강동윤,2020-09-13 20:41:28+09:00,20,6,1,0,7,1,1,0,0,0.0,0,clean,TypeScript,2018-2020,1.0,,3.5,0.0,0.0,0
swc-project/swc,ddc340a352fa20416838b9ccc8f60b6db1698a11,ddc340a352,Fix,bugfix,Unknown,강동윤,2020-09-13 20:51:28+09:00,20,6,1,0,4,4,1,0,0,0.0,0,clean,TypeScript,2018-2020,1.0,,0.8,0.0,0.0,0
swc-project/swc,d75b4004c19b94adb77bf6fa54dd4db18517e28d,d75b4004c1,Fix dep issue,bugfix,Unknown,강동윤,2020-09-13 21:04:40+09:00,21,6,1,0,1,1,1,0,0,0.0,0,clean,TypeScript,2018-2020,1.0,,0.5,0.0,0.0,0
swc-project/swc,26595d97a59e987c1875c19d24e663093afc19a6,26595d97a5,Real fix,bugfix,Unknown,강동윤,2020-09-13 21:12:53+09:00,21,6,1,0,3,3,1,0,0,0.0,0,clean,TypeScript,2018-2020,1.0,,0.75,0.0,0.0,0
swc-project/swc,4795b65b10f17b142f3f686d1ece5effaac2f69c,4795b65b10,Fix musl config (#1074),bugfix,Unknown,LongYinan,2020-09-14 00:25:22+09:00,0,0,0,1,13,7,2,0,0,0.0,0,clean,TypeScript,2018-2020,1.0,,1.62,0.0,0.0,0
swc-project/swc,bc82b5567e2abb9c56aa3b537354b021f4b04a6e,bc82b5567e,typescript_strip: option to remove completely unused imports (#1060),other,Rust,강동윤,2020-09-15 14:25:13+09:00,14,1,0,0,94,11,5,0,5,4.0,0,clean,TypeScript,2018-2020,1.0,,7.83,0.0,0.67,0
